,Created_at,Ids,Text
3404,Sat Mar 20 16:17:05 +0000 2021,1373307618031112194,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3405,Sat Mar 20 16:17:06 +0000 2021,1373307620652584967,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3406,Sat Mar 20 16:17:15 +0000 2021,1373307659235987456,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3407,Sat Mar 20 16:17:17 +0000 2021,1373307667628761090,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3408,Sat Mar 20 16:17:19 +0000 2021,1373307675061088261,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3409,Sat Mar 20 16:17:19 +0000 2021,1373307676457791493,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3410,Sat Mar 20 16:17:20 +0000 2021,1373307678563266566,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3411,Sat Mar 20 16:17:21 +0000 2021,1373307685261565955,"RT @BCCI: 5th T20I. 8.4: H Pandya to D Malan (45), 4 runs, 89/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3412,Sat Mar 20 16:17:24 +0000 2021,1373307696196296706,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
3413,Sat Mar 20 16:17:29 +0000 2021,1373307719591981056,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3414,Sat Mar 20 16:17:32 +0000 2021,1373307729888964610,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
3415,Sat Mar 20 16:17:34 +0000 2021,1373307738919342081,"RT @BCCI: 5th T20I. 0.2: WICKET! J Roy (0) is out, b Bhuvneshwar Kumar, 0/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3416,Sat Mar 20 16:17:39 +0000 2021,1373307761161687040,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3417,Sat Mar 20 16:17:42 +0000 2021,1373307773715316737,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3418,Sat Mar 20 16:17:43 +0000 2021,1373307775476899840,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3419,Sat Mar 20 16:17:44 +0000 2021,1373307779356577795,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3420,Sat Mar 20 16:17:44 +0000 2021,1373307780967243780,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3421,Sat Mar 20 16:17:47 +0000 2021,1373307792304398337,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
3422,Sat Mar 20 16:17:47 +0000 2021,1373307793243922432,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3423,Sat Mar 20 16:17:52 +0000 2021,1373307814819504131,RT @BCCI: Excitement levels for the finale right now ⬆️🔝CANNOT WAIT 😎🔥#TeamIndia #INDvENG @Paytm https://t.co/ttfI0DoU72
3424,Sat Mar 20 16:17:55 +0000 2021,1373307828874616833,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3425,Sat Mar 20 16:17:57 +0000 2021,1373307835983929344,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
3426,Sat Mar 20 16:17:59 +0000 2021,1373307843596537858,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3427,Sat Mar 20 16:17:59 +0000 2021,1373307844406087684,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3428,Sat Mar 20 16:18:02 +0000 2021,1373307857819475968,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3429,Sat Mar 20 16:18:03 +0000 2021,1373307862483562506,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3430,Sat Mar 20 16:18:07 +0000 2021,1373307876614172674,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3431,Sat Mar 20 16:18:10 +0000 2021,1373307891134783492,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3432,Sat Mar 20 16:18:13 +0000 2021,1373307902455209986,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3433,Sat Mar 20 16:18:15 +0000 2021,1373307911968018436,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3434,Sat Mar 20 16:18:25 +0000 2021,1373307951809622018,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3435,Sat Mar 20 16:18:28 +0000 2021,1373307966833664003,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3436,Sat Mar 20 16:18:29 +0000 2021,1373307969031442435,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3437,Sat Mar 20 16:18:30 +0000 2021,1373307973028618244,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3438,Sat Mar 20 16:18:31 +0000 2021,1373307976987987969,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3439,Sat Mar 20 16:18:32 +0000 2021,1373307983594020865,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3440,Sat Mar 20 16:18:33 +0000 2021,1373307984843993092,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3441,Sat Mar 20 16:18:33 +0000 2021,1373307985129172995,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3442,Sat Mar 20 16:18:37 +0000 2021,1373308002669711368,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
3443,Sat Mar 20 16:18:38 +0000 2021,1373308006599782405,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3444,Sat Mar 20 16:18:41 +0000 2021,1373308020537487360,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3445,Sat Mar 20 16:18:43 +0000 2021,1373308027244142597,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3446,Sat Mar 20 16:18:43 +0000 2021,1373308028594782208,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3447,Sat Mar 20 16:18:43 +0000 2021,1373308029563662336,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3448,Sat Mar 20 16:18:45 +0000 2021,1373308038048747523,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
3449,Sat Mar 20 16:18:47 +0000 2021,1373308046550605825,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3450,Sat Mar 20 16:18:48 +0000 2021,1373308048094072840,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3451,Sat Mar 20 16:18:50 +0000 2021,1373308058374311943,RT @BCCI: No holding back! @surya_14kumar hits the 2nd and 3rd ball he faces for consecutive SIXES. #TeamIndia 114-1 from 11 overs. http…
3452,Sat Mar 20 16:18:51 +0000 2021,1373308061436112900,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
3453,Sat Mar 20 16:18:55 +0000 2021,1373308078095888386,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3454,Sat Mar 20 16:18:55 +0000 2021,1373308080167907333,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3455,Sat Mar 20 16:18:56 +0000 2021,1373308082705502214,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
3456,Sat Mar 20 16:18:59 +0000 2021,1373308095741370376,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
3457,Sat Mar 20 16:19:05 +0000 2021,1373308119749586947,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3458,Sat Mar 20 16:19:10 +0000 2021,1373308142189039627,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3459,Sat Mar 20 16:19:18 +0000 2021,1373308174225186821,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3460,Sat Mar 20 16:19:23 +0000 2021,1373308195888721924,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3461,Sat Mar 20 16:19:26 +0000 2021,1373308210497527811,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3462,Sat Mar 20 16:19:35 +0000 2021,1373308245524111361,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3463,Sat Mar 20 16:19:36 +0000 2021,1373308250423062530,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3464,Sat Mar 20 16:19:41 +0000 2021,1373308273324068871,"RT @BCCI: 5th T20I. 9.1: R Chahar to J Buttler (43), 6 runs, 97/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3465,Sat Mar 20 16:19:42 +0000 2021,1373308277971251201,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3466,Sat Mar 20 16:19:47 +0000 2021,1373308296258494467,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3467,Sat Mar 20 16:19:50 +0000 2021,1373308308627451904,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3468,Sat Mar 20 16:19:51 +0000 2021,1373308312649822211,RT @BCCI: Team News:1⃣ change for #TeamIndia as @Natarajan_91 named in the team. England remain unchanged. @Paytm #INDvENG T20I.Fol…
3469,Sat Mar 20 16:19:58 +0000 2021,1373308344757149698,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
3470,Sat Mar 20 16:20:15 +0000 2021,1373308412918861827,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3471,Sat Mar 20 16:20:15 +0000 2021,1373308416240672771,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
3472,Sat Mar 20 16:20:16 +0000 2021,1373308420288253957,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3473,Sat Mar 20 16:20:18 +0000 2021,1373308425489113088,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3474,Sat Mar 20 16:20:18 +0000 2021,1373308426487402498,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3475,Sat Mar 20 16:20:19 +0000 2021,1373308429423415296,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3476,Sat Mar 20 16:20:20 +0000 2021,1373308434670440448,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3477,Sat Mar 20 16:20:23 +0000 2021,1373308447853211649,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3478,Sat Mar 20 16:20:24 +0000 2021,1373308450982162432,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3479,Sat Mar 20 16:20:27 +0000 2021,1373308464663912452,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3480,Sat Mar 20 16:20:27 +0000 2021,1373308464634552324,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3481,Sat Mar 20 16:20:27 +0000 2021,1373308465217634310,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3482,Sat Mar 20 16:20:29 +0000 2021,1373308471571935232,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3483,Sat Mar 20 16:20:30 +0000 2021,1373308475531522050,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
3484,Sat Mar 20 16:20:30 +0000 2021,1373308477313937408,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3485,Sat Mar 20 16:20:37 +0000 2021,1373308504962822146,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3486,Sat Mar 20 16:20:44 +0000 2021,1373308535165964288,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3487,Sat Mar 20 16:20:49 +0000 2021,1373308557718818817,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3488,Sat Mar 20 16:20:52 +0000 2021,1373308569957715974,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3489,Sat Mar 20 16:20:59 +0000 2021,1373308599510863873,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3490,Sat Mar 20 16:21:05 +0000 2021,1373308623305121793,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3491,Sat Mar 20 16:21:09 +0000 2021,1373308642275979266,RT @BCCI: 200 up!The @imVkohli - @hardikpandya7 blitzkrieg has taken #TeamIndia past the 210-run mark now. Runs coming thick and fast!…
3492,Sat Mar 20 16:21:14 +0000 2021,1373308663675318274,"RT @BCCI: 5th T20I. 6.3: S Thakur to D Malan (37), 4 runs, 66/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3493,Sat Mar 20 16:21:15 +0000 2021,1373308667643138052,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3494,Sat Mar 20 16:21:28 +0000 2021,1373308721959301125,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3495,Sat Mar 20 16:21:32 +0000 2021,1373308736152817669,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3496,Sat Mar 20 16:21:37 +0000 2021,1373308759653502981,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3497,Sat Mar 20 16:21:40 +0000 2021,1373308771603116039,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3498,Sat Mar 20 16:21:45 +0000 2021,1373308791622574081,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3499,Sat Mar 20 16:21:45 +0000 2021,1373308793216364552,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3500,Sat Mar 20 16:21:57 +0000 2021,1373308843250229253,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3501,Sat Mar 20 16:21:57 +0000 2021,1373308843489304578,"RT @BCCI: 5th T20I. 10.1: T Natarajan to D Malan (52), 4 runs, 108/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3502,Sat Mar 20 16:22:00 +0000 2021,1373308854084239365,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3503,Sat Mar 20 16:22:02 +0000 2021,1373308862241992704,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3504,Sat Mar 20 16:22:03 +0000 2021,1373308868185354241,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3505,Sat Mar 20 16:22:06 +0000 2021,1373308881682583558,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3506,Sat Mar 20 16:22:08 +0000 2021,1373308888972361728,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3507,Sat Mar 20 16:22:10 +0000 2021,1373308896698200064,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3508,Sat Mar 20 16:22:14 +0000 2021,1373308915211890694,RT @BCCI: An incredible knock from Hitman Rohit Sharma (64) comes to an end. He has provided a terrific platform for #TeamIndia. 👏🏾https:…
3509,Sat Mar 20 16:22:15 +0000 2021,1373308917896245248,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3510,Sat Mar 20 16:22:20 +0000 2021,1373308937005535237,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3511,Sat Mar 20 16:22:24 +0000 2021,1373308954667749384,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3512,Sat Mar 20 16:22:32 +0000 2021,1373308990419988483,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3513,Sat Mar 20 16:22:33 +0000 2021,1373308991757950981,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3514,Sat Mar 20 16:22:34 +0000 2021,1373308997890043908,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3515,Sat Mar 20 16:22:37 +0000 2021,1373309008677806082,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3516,Sat Mar 20 16:22:39 +0000 2021,1373309017238298626,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3517,Sat Mar 20 16:22:40 +0000 2021,1373309024033140738,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3518,Sat Mar 20 16:22:44 +0000 2021,1373309038667169798,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3519,Sat Mar 20 16:22:54 +0000 2021,1373309082182950913,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3520,Sat Mar 20 16:22:56 +0000 2021,1373309088616964100,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3521,Sat Mar 20 16:22:57 +0000 2021,1373309093998256129,RT @BCCI: It needed a special effort in the field to stop a rampaging @surya_14kumar. Jordan takes a one-handed stunner and relays it to Ro…
3522,Sat Mar 20 16:22:59 +0000 2021,1373309101384495104,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3523,Sat Mar 20 16:23:00 +0000 2021,1373309107629780993,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3524,Sat Mar 20 16:23:04 +0000 2021,1373309121684934656,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3525,Sat Mar 20 16:23:07 +0000 2021,1373309135555493891,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3526,Sat Mar 20 16:23:09 +0000 2021,1373309144812294145,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3527,Sat Mar 20 16:23:16 +0000 2021,1373309172289130499,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3528,Sat Mar 20 16:23:38 +0000 2021,1373309266900127754,"RT @BCCI: When #TeamIndia Captain and Vice-Captain walked out to open the innings, we expected plenty of fireworks and that is exactly what…"
3529,Sat Mar 20 16:23:43 +0000 2021,1373309287938760705,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3530,Sat Mar 20 16:23:46 +0000 2021,1373309299108147204,"RT @BCCI: 5th T20I. 10.3: T Natarajan to D Malan (58), 6 runs, 114/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3531,Sat Mar 20 16:23:50 +0000 2021,1373309316573270018,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3532,Sat Mar 20 16:24:11 +0000 2021,1373309403936395269,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3533,Sat Mar 20 16:24:11 +0000 2021,1373309406079635460,RT @BCCI: BOOM!England are 0-1 as @BhuviOfficial cleans up Jason Roy off the 2nd ball. https://t.co/esxKh1iZRh #INDvENG @Paytm https://…
3534,Sat Mar 20 16:24:12 +0000 2021,1373309407568691212,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3535,Sat Mar 20 16:24:13 +0000 2021,1373309414023729155,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3536,Sat Mar 20 16:24:14 +0000 2021,1373309414929625091,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
3537,Sat Mar 20 16:24:25 +0000 2021,1373309463256469510,RT @BCCI: Saved our best for the decider! A fabulous batting display in the final and #TeamIndia have posted a massive 224-2 after losing…
3538,Sat Mar 20 16:24:26 +0000 2021,1373309466787991552,"RT @BCCI: 5th T20I. 10.4: T Natarajan to D Malan (62), 4 runs, 118/1 https://t.co/esxKh1ABfR #INDvENG @Paytm"
3539,Sat Mar 20 16:24:27 +0000 2021,1373309472177758212,"RT @BCCI: RECAP: Hitman @ImRo45's batting show of 64(34).Some deft touches, nonchalance, class and timing. Take a look at his knock! #IND…"
3540,Sat Mar 20 16:24:28 +0000 2021,1373309475763843081,RT @BCCI: KING KOHLI 👑@imVkohli  decided to open the innings today and he responds with a fabulous 50 off just 36 balls. Played skip! 👌🔥…
